Timestamp,Demand_mean_kw,N_households,Household_Movement,Month_Year
2017-01-07 20:30:00,0.3435404916847434,5532.0,0.0,Jan-2017
2017-01-07 21:00:00,0.3269866232827187,5532.0,0.0,Jan-2017
2017-01-07 21:30:00,0.3093309833694866,5532.0,0.0,Jan-2017
2017-01-07 22:00:00,0.2871832971800435,5532.0,0.0,Jan-2017
2017-01-07 22:30:00,0.2645231381055676,5532.0,0.0,Jan-2017
2017-01-07 23:00:00,0.2352841648590021,5532.0,0.0,Jan-2017
2017-01-07 23:30:00,0.2104667389732464,5532.0,0.0,Jan-2017
2017-01-08 00:00:00,0.1838963833634719,5530.0,-2.0,Jan-2017
2017-01-08 00:30:00,0.1591654611211573,5530.0,0.0,Jan-2017
2017-01-08 01:00:00,0.1424636528028933,5530.0,0.0,Jan-2017
2017-01-08 01:30:00,0.133051356238698,5530.0,0.0,Jan-2017
2017-01-08 02:00:00,0.125025678119349,5530.0,0.0,Jan-2017
2017-01-08 02:30:00,0.116354972875226,5530.0,0.0,Jan-2017
2017-01-08 03:00:00,0.1112001808318264,5530.0,0.0,Jan-2017
2017-01-08 03:30:00,0.1080262206148282,5530.0,0.0,Jan-2017
2017-01-08 04:00:00,0.1069403254972875,5530.0,0.0,Jan-2017
2017-01-08 04:30:00,0.1089430379746835,5530.0,0.0,Jan-2017
2017-01-08 05:00:00,0.109077938517179,5530.0,0.0,Jan-2017
2017-01-08 05:30:00,0.1113200723327305,5530.0,0.0,Jan-2017
2017-01-08 06:00:00,0.1236381555153707,5530.0,0.0,Jan-2017
2017-01-08 06:30:00,0.1327960216998191,5530.0,0.0,Jan-2017
2017-01-08 07:00:00,0.1460839059674503,5530.0,0.0,Jan-2017
2017-01-08 07:30:00,0.1602244122965641,5530.0,0.0,Jan-2017
2017-01-08 08:00:00,0.1843792043399638,5530.0,0.0,Jan-2017
2017-01-08 08:30:00,0.2198037974683544,5530.0,0.0,Jan-2017
2017-01-08 09:00:00,0.24654773960217,5530.0,0.0,Jan-2017
2017-01-08 09:30:00,0.2723750452079566,5530.0,0.0,Jan-2017
2017-01-08 10:00:00,0.2929159132007233,5530.0,0.0,Jan-2017
2017-01-08 10:30:00,0.3110985533453888,5530.0,0.0,Jan-2017
2017-01-08 11:00:00,0.3302450271247739,5530.0,0.0,Jan-2017
2017-01-08 11:30:00,0.3317007233273056,5530.0,0.0,Jan-2017
2017-01-08 12:00:00,0.3490688969258589,5530.0,0.0,Jan-2017
2017-01-08 12:30:00,0.3561021699819168,5530.0,0.0,Jan-2017
2017-01-08 13:00:00,0.347958589511754,5530.0,0.0,Jan-2017
2017-01-08 13:30:00,0.3461549728752261,5530.0,0.0,Jan-2017
2017-01-08 14:00:00,0.3475683544303798,5530.0,0.0,Jan-2017
